id,.site.name,.group,had.read,load,lkl,eff.split,count.eff,count.hard,badness,importance,end.num,tempt,excluded,n.excl
148,U Penn,b.similar,0,1,5,4,8,7,10,8,510,1,0,24
149,U Penn,b.similar,0,1,1,2,10,10,10,10,548,1,0,24
150,U Penn,b.similar,0,0,1,NA,NA,NA,8,10,NA,1,0,24
151,U Penn,b.similar,0,1,2,1,10,10,10,10,538,1,0,24
152,U Penn,b.similar,1,1,3,1,10,10,9,8,461,0,0,24
153,U Penn,b.similar,1,1,2,1,5,8,10,6,552,0,0,24
154,U Penn,b.similar,1,1,5,5,8,7,7,6,546,0,0,24
155,U Penn,b.similar,1,0,0,NA,NA,NA,5,8,NA,0,0,24
156,U Penn,b.similar,0,1,0,2,6,6,6,5,531,1,0,24
157,U Penn,b.similar,1,0,0,NA,NA,NA,7,0,NA,0,0,24
158,U Penn,b.similar,0,0,1,NA,NA,NA,4,1,NA,1,0,24
159,U Penn,b.similar,1,0,1,NA,NA,NA,10,5,NA,0,0,24
160,U Penn,b.similar,0,0,2,NA,NA,NA,7,10,NA,1,0,24
161,U Penn,b.similar,0,0,2,NA,NA,NA,4,1,NA,1,0,24
162,U Penn,b.similar,1,0,1,NA,NA,NA,7,1,NA,0,0,24
163,U Penn,b.similar,0,0,1,NA,NA,NA,4,0,NA,1,0,24
164,U Penn,b.similar,0,0,7,NA,NA,NA,9,7,NA,1,0,24
165,U Penn,b.similar,1,1,4,2,6,6,8,7,557,0,0,24
166,U Penn,b.similar,1,0,3,NA,NA,NA,7,4,NA,0,0,24
167,U Penn,b.similar,0,1,6,1,6,9,10,10,530,1,0,24
168,U Penn,b.similar,0,1,1,4,9,8,2,3,537,1,0,24
170,U Penn,b.similar,1,1,3,2,8,8,8,9,531,0,0,24
172,U Penn,b.similar,0,1,3,2,4,4,7,7,522,1,0,24
173,U Penn,b.similar,0,1,3,4,5,2,6,6,534,1,0,24
174,U Penn,b.similar,1,0,3,NA,NA,NA,8,6,NA,0,0,24
175,U Penn,b.similar,1,1,1,5,7,6,8,8,513,0,0,24
176,U Penn,b.similar,1,1,5,2,7,7,2,7,525,0,0,24
177,U Penn,b.similar,1,0,0,NA,NA,NA,0,0,NA,0,0,24
178,U Penn,b.similar,0,0,2,NA,NA,NA,10,6,NA,1,0,24
179,U Penn,b.similar,0,0,2,NA,NA,NA,4,3,NA,1,0,24
