id,.site.name,.group,had.read,load,lkl,eff.split,count.eff,count.hard,badness,importance,end.num,tempt,excluded,n.excl
104,KUL,c.dissimilar,0,0,1,NA,NA,NA,8,7,NA,1,0,9
105,KUL,c.dissimilar,1,0,1,NA,NA,NA,7,9,NA,0,0,9
107,KUL,c.dissimilar,0,1,1,3,5,8,10,9,552,1,0,9
108,KUL,c.dissimilar,1,1,5,1,10,8,7,6,474,0,0,9
109,KUL,c.dissimilar,0,0,1,NA,NA,NA,10,9,NA,1,0,9
110,KUL,c.dissimilar,1,0,1,NA,NA,NA,10,6,NA,0,0,9
111,KUL,c.dissimilar,1,1,2,1,10,10,10,8,552,0,0,9
112,KUL,c.dissimilar,0,1,2,1,7,6,10,10,540,1,0,9
113,KUL,c.dissimilar,1,0,0,NA,NA,NA,9,6,NA,0,0,9
114,KUL,c.dissimilar,0,0,1,NA,NA,NA,7,7,NA,1,0,9
115,KUL,c.dissimilar,0,0,1,NA,NA,NA,7,9,NA,1,0,9
116,KUL,c.dissimilar,1,1,1,3,7,7,9,6,525,0,0,9
117,KUL,c.dissimilar,1,0,1,NA,NA,NA,7,7,NA,0,0,9
118,KUL,c.dissimilar,0,1,5,2,7,7,9,8,531,1,0,9
119,KUL,c.dissimilar,0,1,1,4,7,6,10,9,528,1,0,9
120,KUL,c.dissimilar,1,0,1,NA,NA,NA,9,8,NA,0,0,9
121,KUL,c.dissimilar,1,1,1,4,7,5,9,3,330,0,0,9
122,KUL,c.dissimilar,0,0,2,NA,NA,NA,5,8,NA,1,0,9
123,KUL,c.dissimilar,0,0,2,NA,NA,NA,6,7,NA,1,0,9
124,KUL,c.dissimilar,1,1,1,2,7,6,4,8,543,0,0,9
125,KUL,c.dissimilar,1,0,1,NA,NA,NA,3,4,NA,0,0,9
126,KUL,c.dissimilar,0,1,3,4,6,6,9,9,516,1,0,9
127,KUL,c.dissimilar,0,0,2,NA,NA,NA,9,7,NA,1,0,9
