id,.site.name,.group,had.read,load,lkl,eff.split,count.eff,count.hard,badness,importance,end.num,tempt,excluded,n.excl
1275,MTurk,a.mturk,1,1,8,4,10,10,8,6,537,0,0,162
1276,MTurk,a.mturk,1,1,4,1,9,9,9,9,555,0,0,162
1277,MTurk,a.mturk,0,1,1,2,9,8,10,8,543,1,0,162
1278,MTurk,a.mturk,0,0,1,NA,NA,NA,6,10,NA,1,0,162
1279,MTurk,a.mturk,1,1,3,1,7,8,8,7,549,0,0,162
1280,MTurk,a.mturk,1,0,1,NA,NA,NA,9,10,NA,0,0,162
1281,MTurk,a.mturk,0,1,1,3,8,8,8,8,537,1,0,162
1282,MTurk,a.mturk,1,0,2,NA,NA,NA,7,6,NA,0,0,162
1283,MTurk,a.mturk,1,1,1,3,9,7,10,10,531,0,0,162
1284,MTurk,a.mturk,0,0,3,NA,NA,NA,4,7,NA,1,0,162
1285,MTurk,a.mturk,1,1,2,4,7,6,3,5,534,0,0,162
1286,MTurk,a.mturk,0,0,1,NA,NA,NA,9,8,NA,1,0,162
1287,MTurk,a.mturk,1,0,7,NA,NA,NA,1,8,NA,0,0,162
1288,MTurk,a.mturk,0,1,2,3,6,6,6,8,543,1,0,162
1289,MTurk,a.mturk,1,0,2,NA,NA,NA,6,8,NA,0,0,162
1290,MTurk,a.mturk,1,1,3,3,8,7,9,10,483,0,0,162
1291,MTurk,a.mturk,0,1,3,2,8,6,8,6,528,1,0,162
1292,MTurk,a.mturk,1,0,1,NA,NA,NA,10,9,NA,0,0,162
1293,MTurk,a.mturk,0,0,1,NA,NA,NA,8,8,NA,1,0,162
1294,MTurk,a.mturk,0,0,4,NA,NA,NA,9,5,NA,1,0,162
1295,MTurk,a.mturk,1,0,1,NA,NA,NA,10,10,NA,0,0,162
1296,MTurk,a.mturk,0,0,1,NA,NA,NA,1,2,NA,1,0,162
1297,MTurk,a.mturk,0,1,5,4,10,8,10,10,538,1,0,162
1298,MTurk,a.mturk,1,1,2,2,6,1,8,7,551,0,0,162
1299,MTurk,a.mturk,0,1,3,3,7,7,8,8,554,1,0,162
1300,MTurk,a.mturk,0,0,7,NA,NA,NA,10,8,NA,1,0,162
1301,MTurk,a.mturk,0,0,7,NA,NA,NA,8,9,NA,1,0,162
1302,MTurk,a.mturk,1,1,2,2,8,7,8,10,507,0,0,162
1303,MTurk,a.mturk,0,1,6,1,10,10,10,10,549,1,0,162
1304,MTurk,a.mturk,1,1,2,5,8,9,10,6,539,0,0,162
1305,MTurk,a.mturk,0,0,0,NA,NA,NA,4,1,NA,1,0,162
1306,MTurk,a.mturk,1,0,4,NA,NA,NA,7,9,NA,0,0,162
1307,MTurk,a.mturk,1,0,1,NA,NA,NA,10,9,NA,0,0,162
1308,MTurk,a.mturk,0,0,1,NA,NA,NA,7,3,NA,1,0,162
1309,MTurk,a.mturk,0,0,6,NA,NA,NA,4,7,NA,1,0,162
1310,MTurk,a.mturk,1,1,2,1,7,9,3,3,496,0,0,162
1311,MTurk,a.mturk,0,1,3,2,9,9,9,7,546,1,0,162
1312,MTurk,a.mturk,1,0,2,NA,NA,NA,9,7,NA,0,0,162
1313,MTurk,a.mturk,1,0,2,NA,NA,NA,9,9,NA,0,0,162
1314,MTurk,a.mturk,0,1,1,2,8,7,9,9,539,1,0,162
1315,MTurk,a.mturk,0,1,5,2,9,8,5,6,441,1,0,162
1316,MTurk,a.mturk,1,1,8,1,3,2,8,8,3,0,0,162
1317,MTurk,a.mturk,1,1,5,5,7,6,7,7,549,0,0,162
1318,MTurk,a.mturk,1,0,1,NA,NA,NA,9,7,NA,0,0,162
1319,MTurk,a.mturk,0,0,1,NA,NA,NA,9,8,NA,1,0,162
1320,MTurk,a.mturk,1,0,0,NA,NA,NA,8,8,NA,0,0,162
1321,MTurk,a.mturk,0,1,1,6,10,10,10,9,537,1,0,162
1322,MTurk,a.mturk,0,1,5,2,9,9,7,7,552,1,0,162
1323,MTurk,a.mturk,1,1,1,2,8,6,8,8,501,0,0,162
1324,MTurk,a.mturk,1,0,2,NA,NA,NA,10,10,NA,0,0,162
1325,MTurk,a.mturk,0,0,1,NA,NA,NA,9,9,NA,1,0,162
1326,MTurk,a.mturk,1,0,2,NA,NA,NA,5,9,NA,0,0,162
1327,MTurk,a.mturk,1,1,7,3,10,10,8,10,534,0,0,162
1328,MTurk,a.mturk,0,1,2,3,10,9,2,4,545,1,0,162
1329,MTurk,a.mturk,0,0,5,NA,NA,NA,10,8,NA,1,0,162
1330,MTurk,a.mturk,0,0,9,NA,NA,NA,10,10,NA,1,0,162
1331,MTurk,a.mturk,1,0,7,NA,NA,NA,10,10,NA,0,0,162
1332,MTurk,a.mturk,0,0,4,NA,NA,NA,8,8,NA,1,0,162
1333,MTurk,a.mturk,1,1,2,5,8,7,7,5,536,0,0,162
